Code,RawLabel,ProcLabel
UKD5,Doncaster,"Doncaster, United Kingdom"
UKD6,Dorset,"Dorset, United Kingdom"
UKD7,Dudley,"Dudley, United Kingdom"
UKD8,Durham,"Durham, United Kingdom"
UKD9,Ealing,"Ealing, United Kingdom"
UKE1,East Riding of Yorkshire,"East Riding Of Yorkshire, United Kingdom"
UKE2,East Sussex,"East Sussex, United Kingdom"
UKE3,Enfield,"Enfield, United Kingdom"
UKE4,Essex,"Essex, United Kingdom"
UKE5,Gateshead,"Gateshead, United Kingdom"
UKE6,Gloucestershire,"Gloucestershire, United Kingdom"
UKE7,Greenwich,"Greenwich, United Kingdom"
UKE8,Hackney,"Hackney, United Kingdom"
UKE9,Halton,"Halton, United Kingdom"
UKF1,Hammersmith and Fulham,"Hammersmith And Fulham, United Kingdom"
UKF2,Hampshire,"Hampshire, United Kingdom"
UKF3,Haringey,"Haringey, United Kingdom"
UKF4,Harrow,"Harrow, United Kingdom"
UKF5,Hartlepool,"Hartlepool, United Kingdom"
UKF6,Havering,"Havering, United Kingdom"
UKF7,Herefordshire,"Herefordshire, United Kingdom"
UKF8,Hertfordshire,"Hertfordshire, United Kingdom"
UKF9,Hillingdon,"Hillingdon, United Kingdom"
UKG1,Hounslow,"Hounslow, United Kingdom"
UKG2,Isle of Wight,"Isle Of Wight, United Kingdom"
UKG3,Islington,"Islington, United Kingdom"
UKG4,Kensington and Chelsea,"Kensington And Chelsea, United Kingdom"
UKG5,Kent,"Kent, United Kingdom"
UKG6,"Kingston upon Hull, City of","Kingston Upon Hull, City Of, United Kingdom"
UKG7,Kingston upon Thames,"Kingston Upon Thames, United Kingdom"
UKG8,Kirklees,"Kirklees, United Kingdom"
UKG9,Knowsley,"Knowsley, United Kingdom"
UKH1,Lambeth,"Lambeth, United Kingdom"
UKH2,Lancashire,"Lancashire, United Kingdom"
UKH3,Leeds,"Leeds, United Kingdom"
UKH4,Leicester,"Leicester, United Kingdom"
UKH5,Leicestershire,"Leicestershire, United Kingdom"
UKH6,Lewisham,"Lewisham, United Kingdom"
UKH7,Lincolnshire,"Lincolnshire, United Kingdom"
UKH8,Liverpool,"Liverpool, United Kingdom"
UKH9,"London, City of","London, City Of, United Kingdom"
UKI1,Luton,"Luton, United Kingdom"
UKI2,Manchester,"Manchester, United Kingdom"
UKI3,Medway,"Medway, United Kingdom"
UKI4,Merton,"Merton, United Kingdom"
UKI5,Middlesbrough,"Middlesbrough, United Kingdom"
UKI6,Milton Keynes,"Milton Keynes, United Kingdom"
UKI7,Newcastle upon Tyne,"Newcastle Upon Tyne, United Kingdom"
UKI8,Newham,"Newham, United Kingdom"
UKI9,Norfolk,"Norfolk, United Kingdom"
UKJ1,Northamptonshire,"Northamptonshire, United Kingdom"
UKJ2,North East Lincolnshire,"North East Lincolnshire, United Kingdom"
UKJ3,North Lincolnshire,"North Lincolnshire, United Kingdom"
UKJ4,North Somerset,"North Somerset, United Kingdom"
UKJ5,North Tyneside,"North Tyneside, United Kingdom"
UKJ6,Northumberland,"Northumberland, United Kingdom"
UKJ7,North Yorkshire,"North Yorkshire, United Kingdom"
UKJ8,Nottingham,"Nottingham, United Kingdom"
UKJ9,Nottinghamshire,"Nottinghamshire, United Kingdom"
UKK1,Oldham,"Oldham, United Kingdom"
UKK2,Oxfordshire,"Oxfordshire, United Kingdom"
UKK3,Peterborough,"Peterborough, United Kingdom"
UKK4,Plymouth,"Plymouth, United Kingdom"
UKK5,Poole,"Poole, United Kingdom"
UKK6,Portsmouth,"Portsmouth, United Kingdom"
UKK7,Reading,"Reading, United Kingdom"
UKK8,Redbridge,"Redbridge, United Kingdom"
UKK9,Redcar and Cleveland,"Redcar And Cleveland, United Kingdom"
UKL1,Richmond upon Thames,"Richmond Upon Thames, United Kingdom"
UKL2,Rochdale,"Rochdale, United Kingdom"
UKL3,Rotherham,"Rotherham, United Kingdom"
UKL4,Rutland,"Rutland, United Kingdom"
UKL5,Salford,"Salford, United Kingdom"
UKL6,Shropshire,"Shropshire, United Kingdom"
UKL7,Sandwell,"Sandwell, United Kingdom"
UKL8,Sefton,"Sefton, United Kingdom"
UKL9,Sheffield,"Sheffield, United Kingdom"
UKM1,Slough,"Slough, United Kingdom"
UKM2,Solihull,"Solihull, United Kingdom"
UKM3,Somerset,"Somerset, United Kingdom"
UKM4,Southampton,"Southampton, United Kingdom"
UKM5,Southend-on-Sea,"Southend-On-Sea, United Kingdom"
UKM6,South Gloucestershire,"South Gloucestershire, United Kingdom"
UKM7,South Tyneside,"South Tyneside, United Kingdom"
UKM8,Southwark,"Southwark, United Kingdom"
UKM9,Staffordshire,"Staffordshire, United Kingdom"
UKN1,St. Helens,"Saint Helens, United Kingdom"
UKN2,Stockport,"Stockport, United Kingdom"
UKN3,Stockton-on-Tees,"Stockton-On-Tees, United Kingdom"
UKN4,Stoke-on-Trent,"Stoke-On-Trent, United Kingdom"
UKN5,Suffolk,"Suffolk, United Kingdom"
UKN6,Sunderland,"Sunderland, United Kingdom"
UKN7,Surrey,"Surrey, United Kingdom"
UKN8,Sutton,"Sutton, United Kingdom"
UKN9,Swindon,"Swindon, United Kingdom"
UKO1,Tameside,"Tameside, United Kingdom"
UKO2,Telford and Wrekin,"Telford And Wrekin, United Kingdom"
UKO3,Thurrock,"Thurrock, United Kingdom"
UKO4,Torbay,"Torbay, United Kingdom"
UKO5,Tower Hamlets,"Tower Hamlets, United Kingdom"
UKO6,Trafford,"Trafford, United Kingdom"
UKO7,Wakefield,"Wakefield, United Kingdom"
UKO8,Walsall,"Walsall, United Kingdom"
UKO9,Waltham Forest,"Waltham Forest, United Kingdom"
UKP1,Wandsworth,"Wandsworth, United Kingdom"
UKP2,Warrington,"Warrington, United Kingdom"
UKP3,Warwickshire,"Warwickshire, United Kingdom"
UKP4,West Berkshire,"West Berkshire, United Kingdom"
UKP5,Westminster,"Westminster, United Kingdom"
UKP6,West Sussex,"West Sussex, United Kingdom"
UKP7,Wigan,"Wigan, United Kingdom"
UKP8,Wiltshire,"Wiltshire, United Kingdom"
UKP9,Windsor and Maidenhead,"Windsor And Maidenhead, United Kingdom"
UKQ1,Wirral,"Wirral, United Kingdom"
UKQ2,Wokingham,"Wokingham, United Kingdom"
UKQ3,Wolverhampton,"Wolverhampton, United Kingdom"
UKQ4,Worcestershire,"Worcestershire, United Kingdom"
UKQ5,York,"York, United Kingdom"
UKQ6,Antrim,"Antrim, United Kingdom"
UKQ7,Ards,"Ards, United Kingdom"
UKQ8,Armagh,"Armagh, United Kingdom"
UKQ9,Ballymena,"Ballymena, United Kingdom"
UKR1,Ballymoney,"Ballymoney, United Kingdom"
UKR2,Banbridge,"Banbridge, United Kingdom"
UKR3,Belfast,"Belfast, United Kingdom"
UKR4,Carrickfergus,"Carrickfergus, United Kingdom"
UKR5,Castlereagh,"Castlereagh, United Kingdom"
UKR6,Coleraine,"Coleraine, United Kingdom"
UKR7,Cookstown,"Cookstown, United Kingdom"
UKR8,Craigavon,"Craigavon, United Kingdom"
UKR9,Down,"Down, United Kingdom"
UKS1,Dungannon,"Dungannon, United Kingdom"
UKS2,Fermanagh,"Fermanagh, United Kingdom"
UKS3,Larne,"Larne, United Kingdom"
UKS4,Limavady,"Limavady, United Kingdom"
UKS5,Lisburn,"Lisburn, United Kingdom"
UKS6,Londonderry,"Londonderry, United Kingdom"
UKS7,Magherafelt,"Magherafelt, United Kingdom"
UKS8,Moyle,"Moyle, United Kingdom"
UKS9,Newry and Mourne,"Newry And Mourne, United Kingdom"
UKT1,Newtownabbey,"Newtownabbey, United Kingdom"
UKT2,North Down,"North Down, United Kingdom"
UKT3,Omagh,"Omagh, United Kingdom"
UKT4,Strabane,"Strabane, United Kingdom"
UKT5,Aberdeen City,"Aberdeen City, United Kingdom"
UKT6,Aberdeenshire,"Aberdeenshire, United Kingdom"
UKT7,Angus,"Angus, United Kingdom"
UKT8,Argyll and Bute,"Argyll And Bute, United Kingdom"
UKT9,"Scottish Borders, The","Scottish Borders, The, United Kingdom"
UKU1,Clackmannanshire,"Clackmannanshire, United Kingdom"
UKU2,Dumfries and Galloway,"Dumfries And Galloway, United Kingdom"
UKU3,Dundee City,"Dundee City, United Kingdom"
UKU4,East Ayrshire,"East Ayrshire, United Kingdom"
UKU5,East Dunbartonshire,"East Dunbartonshire, United Kingdom"
UKU6,East Lothian,"East Lothian, United Kingdom"
UKU7,East Renfrewshire,"East Renfrewshire, United Kingdom"
UKU8,"Edinburgh, City of","Edinburgh, City Of, United Kingdom"
UKU9,Falkirk,"Falkirk, United Kingdom"
UKV1,Fife,"Fife, United Kingdom"
UKV2,Glasgow City,"Glasgow City, United Kingdom"
UKV3,Highland,"Highland, United Kingdom"
UKV4,Inverclyde,"Inverclyde, United Kingdom"
UKV5,Midlothian,"Midlothian, United Kingdom"
UKV6,Moray,"Moray, United Kingdom"
UKV7,North Ayrshire,"North Ayrshire, United Kingdom"
UKV8,North Lanarkshire,"North Lanarkshire, United Kingdom"
UKV9,Orkney,"Orkney, United Kingdom"
UKW1,Perth and Kinross,"Perth And Kinross, United Kingdom"
UKW2,Renfrewshire,"Renfrewshire, United Kingdom"
UKW3,Shetland Islands,"Shetland Islands, United Kingdom"
UKW4,South Ayrshire,"South Ayrshire, United Kingdom"
UKW5,South Lanarkshire,"South Lanarkshire, United Kingdom"
UKW6,Stirling,"Stirling, United Kingdom"
UKW7,West Dunbartonshire,"West Dunbartonshire, United Kingdom"
UKW8,Eilean Siar,"Eilean Siar, United Kingdom"
UKW9,West Lothian,"West Lothian, United Kingdom"
UKX1,"Isle of Anglesey [English]; Ynys Mon, Sir [Welsh]","Isle Of Anglesey, United Kingdom"
UKX2,Blaenau Gwent [English and Welsh],"Blaenau Gwent, United Kingdom"
UKX3,Bridgend [English]; Pen-y-bont ar Ogwr [Welsh],"Bridgend, United Kingdom"
UKX4,Caerphilly [English]; Caerffili [Welsh],"Caerphilly, United Kingdom"
UKX5,Cardiff [English]; Caerdydd [Welsh],"Cardiff, United Kingdom"
UKX6,"Ceredigion [English]; Ceredigion, Sir [Welsh]","Ceredigion, United Kingdom"
UKX7,"Carmarthenshire [English]; Gaerfyrddin, Sir [Welsh]","Carmarthenshire, United Kingdom"
UKX8,Conwy [English and Welsh],"Conwy, United Kingdom"
UKX9,"Denbighshire [English]; Ddinbych, Sir [Welsh]","Denbighshire, United Kingdom"
UKY1,"Flintshire [English]; Fflint, Sir y [Welsh]","Flintshire, United Kingdom"
UKY2,Gwynedd,"Gwynedd, United Kingdom"
UKY3,Merthyr Tydfil [English]; Merthyr Tudful [Welsh],"Merthyr Tydfil, United Kingdom"
UKY4,"Monmouthshire [English]; Fynwy, Sir [Welsh]","Monmouthshire, United Kingdom"
UKY5,Neath Port Talbot [English]; Castell-nedd Port Talbot [Welsh],"Neath Port Talbot, United Kingdom"
UKY6,Newport [English]; Casnewydd [Welsh],"Newport, United Kingdom"
UKY7,"Pembrokeshire [English]; Benfro, Sir [Welsh]","Pembrokeshire, United Kingdom"
UKY8,Powys,"Powys, United Kingdom"
UKY9,Rhondda Cynon Taff [English]; Rhondda Cynon Taf [Welsh],"Rhondda Cynon Taff, United Kingdom"
UKZ1,Swansea [English]; Abertawe [Welsh],"Swansea, United Kingdom"
UKZ2,Torfaen [English]; Tor-faen [Welsh],"Torfaen, United Kingdom"
UKZ3,"Vale of Glamorgan, The [English]; Bro Morgannwg [Welsh]","Vale Of Glamorgan, The, United Kingdom"
UKZ4,Wrexham [English]; Wrecsam [Welsh],"Wrexham, United Kingdom"
UKZ5,Borough of Bedford,"Borough Of Bedford, United Kingdom"
UKZ6,Central Bedfordshire,"Central Bedfordshire, United Kingdom"
UKZ7,Borough of Cheshire East,"Borough Of Cheshire East, United Kingdom"
UKZ8,Cheshire West and Chester,"Cheshire West And Chester, United Kingdom"
UKZ9,Isles of Scilly,"Isles Of Scilly, United Kingdom"
UP00,UKRAINE,Ukraine
UP01,Cherkas'ka Oblast',"Cherkaska Oblast, Ukraine"
UP02,Chernihivs'ka Oblast',"Chernihivska Oblast, Ukraine"
UP03,Chernivets'ka Oblast',"Chernivetska Oblast, Ukraine"
UP04,Dnipropetrovs'ka Oblast',"Dnipropetrovska Oblast, Ukraine"
UP05,Donets'ka Oblast',"Donetska Oblast, Ukraine"
UP06,Ivano-Frankivs'ka Oblast',"Ivano-Frankivska Oblast, Ukraine"
UP07,Kharkivs'ka Oblast',"Kharkivska Oblast, Ukraine"
UP08,Khersons'ka Oblast',"Khersonska Oblast, Ukraine"
UP09,Khmel'nyts'ka Oblast',"Khmelnytska Oblast, Ukraine"
UP10,Kirovohrads'ka Oblast',"Kirovohradska Oblast, Ukraine"
UP11,"Krym, Avtonomna Respublika","Krym, Avtonomna Respublika, Ukraine"
UP12,"Kyyiv, Misto","Kyyiv, Misto, Ukraine"
UP13,Kyyivs'ka Oblast',"Kyyivska Oblast, Ukraine"
UP14,Luhans'ka Oblast',"Luhanska Oblast, Ukraine"
UP15,L'vivs'ka Oblast',"Lvivska Oblast, Ukraine"
UP16,Mykolayivs'ka Oblast',"Mykolayivska Oblast, Ukraine"
UP17,Odes'ka Oblast',"Odeska Oblast, Ukraine"
UP18,Poltavs'ka Oblast',"Poltavska Oblast, Ukraine"
UP19,Rivnens'ka Oblast',"Rivnenska Oblast, Ukraine"
UP20,"Sevastopol', Misto","Sevastopol, Misto, Ukraine"
UP21,Sums'ka Oblast',"Sumska Oblast, Ukraine"
UP22,Ternopil's'ka Oblast',"Ternopilska Oblast, Ukraine"
UP23,Vinnyts'ka Oblast',"Vinnytska Oblast, Ukraine"
UP24,Volyns'ka Oblast',"Volynska Oblast, Ukraine"
UP25,Zakarpats'ka Oblast',"Zakarpatska Oblast, Ukraine"
UP26,Zaporiz'ka Oblast',"Zaporizka Oblast, Ukraine"
UP27,Zhytomyrs'ka Oblast',"Zhytomyrska Oblast, Ukraine"
UR00,UNION OF SOVIET SOCIALST REPUBLICS,Union Of Soviet Socialst Republics
UR01,Armyanskaya SSR,"Armyanskaya Ssr, Union Of Soviet Socialst Republics"
UR02,Azerbaydzhanskaya SSR,"Azerbaydzhanskaya Ssr, Union Of Soviet Socialst Republics"
UR03,Belorusskaya SSR,"Belorusskaya Ssr, Union Of Soviet Socialst Republics"
UR04,Estonskaya SSR,"Estonskaya Ssr, Union Of Soviet Socialst Republics"
UR05,Gruzinskaya SSR,"Gruzinskaya Ssr, Union Of Soviet Socialst Republics"
UR06,Kazakhskaya SSR,"Kazakhskaya Ssr, Union Of Soviet Socialst Republics"
UR07,Kirgizskaya SSR,"Kirgizskaya Ssr, Union Of Soviet Socialst Republics"
UR08,Latviyskaya SSR,"Latviyskaya Ssr, Union Of Soviet Socialst Republics"
UR09,Litovskaya SSR,"Litovskaya Ssr, Union Of Soviet Socialst Republics"
UR10,Moldavskaya SSR,"Moldavskaya Ssr, Union Of Soviet Socialst Republics"
UR11,Rossiyskaya SFSR,"Rossiyskaya Sfsr, Union Of Soviet Socialst Republics"
UR12,Tadzhikskaya SSR,"Tadzhikskaya Ssr, Union Of Soviet Socialst Republics"
UR13,Turkmenskaya SSR,"Turkmenskaya Ssr, Union Of Soviet Socialst Republics"
UR14,Ukrainskaya SSR,"Ukrainskaya Ssr, Union Of Soviet Socialst Republics"
UR15,Uzbekskaya SSR,"Uzbekskaya Ssr, Union Of Soviet Socialst Republics"
US00,UNITED STATES,United States
US01,Alabama,"Alabama, United States"
US02,Alaska,"Alaska, United States"
US04,Arizona,"Arizona, United States"
US05,Arkansas,"Arkansas, United States"
US06,California,"California, United States"
US08,Colorado,"Colorado, United States"
US09,Connecticut,"Connecticut, United States"
US10,Delaware,"Delaware, United States"
US11,District of Columbia,"District Of Columbia, United States"
US12,Florida,"Florida, United States"
US13,Georgia,"Georgia, United States"
US15,Hawaii,"Hawaii, United States"
US16,Idaho,"Idaho, United States"
US17,Illinois,"Illinois, United States"
US18,Indiana,"Indiana, United States"
US19,Iowa,"Iowa, United States"
US20,Kansas,"Kansas, United States"
US21,Kentucky,"Kentucky, United States"
US22,Louisiana,"Louisiana, United States"
US23,Maine,"Maine, United States"
US24,Maryland,"Maryland, United States"
US25,Massachusetts,"Massachusetts, United States"
US26,Michigan,"Michigan, United States"
US27,Minnesota,"Minnesota, United States"
US28,Mississippi,"Mississippi, United States"
US29,Missouri,"Missouri, United States"
US30,Montana,"Montana, United States"
US31,Nebraska,"Nebraska, United States"
US32,Nevada,"Nevada, United States"
US33,New Hampshire,"New Hampshire, United States"
US34,New Jersey,"New Jersey, United States"
US35,New Mexico,"New Mexico, United States"
US36,New York,"New York, United States"
US37,North Carolina,"North Carolina, United States"
US38,North Dakota,"North Dakota, United States"
US39,Ohio,"Ohio, United States"
US40,Oklahoma,"Oklahoma, United States"
US41,Oregon,"Oregon, United States"
US42,Pennsylvania,"Pennsylvania, United States"
US44,Rhode Island,"Rhode Island, United States"
US45,South Carolina,"South Carolina, United States"
US46,South Dakota,"South Dakota, United States"
US47,Tennessee,"Tennessee, United States"
US48,Texas,"Texas, United States"
US49,Utah,"Utah, United States"
US50,Vermont,"Vermont, United States"
US51,Virginia,"Virginia, United States"
US53,Washington,"Washington, United States"
US54,West Virginia,"West Virginia, United States"
US55,Wisconsin,"Wisconsin, United States"
US56,Wyoming,"Wyoming, United States"
USAK,Alaska,"Alaska, United States"
USAL,Alabama,"Alabama, United States"
USAR,Arkansas,"Arkansas, United States"
USAS,American Samoa,"American Samoa, United States"
USAZ,Arizona,"Arizona, United States"
USCA,California,"California, United States"
USCO,Colorado,"Colorado, United States"
USCT,Connecticut,"Connecticut, United States"
USDC,District of Columbia,"District Of Columbia, United States"
USDE,Delaware,"Delaware, United States"
USFL,Florida,"Florida, United States"
USFM,Federated States of Micronesia,"Federated States Of Micronesia, United States"
USGA,Georgia,"Georgia, United States"
USGU,Guam,"Guam, United States"
USHI,Hawaii,"Hawaii, United States"
USIA,Iowa,"Iowa, United States"
USID,Idaho,"Idaho, United States"
USIL,Illinois,"Illinois, United States"
USIN,Indiana,"Indiana, United States"
USKS,Kansas,"Kansas, United States"
USKY,Kentucky,"Kentucky, United States"
USLA,Louisiana,"Louisiana, United States"
USMA,Massachusetts,"Massachusetts, United States"
USMD,Maryland,"Maryland, United States"
USME,Maine,"Maine, United States"
USMH,Marshall Islands,"Marshall Islands, United States"
USMI,Michigan,"Michigan, United States"
USMN,Minnesota,"Minnesota, United States"
USMO,Missouri,"Missouri, United States"
USMP,Northern Mariana Islands,"Northern Mariana Islands, United States"
USMS,Mississippi,"Mississippi, United States"
USMT,Montana,"Montana, United States"
USNC,North Carolina,"North Carolina, United States"
USND,North Dakota,"North Dakota, United States"
USNE,Nebraska,"Nebraska, United States"
USNH,New Hampshire,"New Hampshire, United States"
USNJ,New Jersey,"New Jersey, United States"
USNM,New Mexico,"New Mexico, United States"
USNV,Nevada,"Nevada, United States"
USNY,New York,"New York, United States"
USOH,Ohio,"Ohio, United States"
USOK,Oklahoma,"Oklahoma, United States"
USOR,Oregon,"Oregon, United States"
USPA,Pennsylvania,"Pennsylvania, United States"
USPR,Puerto Rico,"Puerto Rico, United States"
USPW,Palau,"Palau, United States"
USRI,Rhode Island,"Rhode Island, United States"
USSC,South Carolina,"South Carolina, United States"
USSD,South Dakota,"South Dakota, United States"
USTN,Tennessee,"Tennessee, United States"
USTX,Texas,"Texas, United States"
USUM,US Minor Outlying Islands,"Us Minor Outlying Islands, United States"
USUT,Utah,"Utah, United States"
USVA,Virginia,"Virginia, United States"
USVI,US Virgin Islands,"Us Virgin Islands, United States"
USVT,Vermont,"Vermont, United States"
USWA,Washington,"Washington, United States"
USWI,Wisconsin,"Wisconsin, United States"
USWV,West Virginia,"West Virginia, United States"
USWY,Wyoming,"Wyoming, United States"
UU00,UNDESIGNATED SOVEREIGNTY,Undesignated Sovereignty
UV00,BURKINA FASO,Burkina Faso
UV05,Centre,"Centre, Burkina Faso"
UV06,Centre-Est,"Centre-Est, Burkina Faso"
UV07,Centre-Nord,"Centre-Nord, Burkina Faso"
UV08,Centre-Ouest,"Centre-Ouest, Burkina Faso"
UV09,Est,"Est, Burkina Faso"
UV10,Hauts-Bassins,"Hauts-Bassins, Burkina Faso"
UV11,Nord,"Nord, Burkina Faso"
UV12,Sahel,"Sahel, Burkina Faso"
UV13,Sud-Ouest,"Sud-Ouest, Burkina Faso"
UV14,Volta-Noire,"Volta-Noire, Burkina Faso"
UV15,Bam,"Bam, Burkina Faso"
UV16,Bazega,"Bazega, Burkina Faso"
UV17,Bougouriba,"Bougouriba, Burkina Faso"
UV18,Boulgou,"Boulgou, Burkina Faso"
UV19,Boulkiemde,"Boulkiemde, Burkina Faso"
UV20,Ganzourgou,"Ganzourgou, Burkina Faso"
UV21,Gnagna,"Gnagna, Burkina Faso"
UV22,Gourma,"Gourma, Burkina Faso"
UV23,Houe,"Houe, Burkina Faso"
UV24,Kadiogo,"Kadiogo, Burkina Faso"
UV25,Kenedougou,"Kenedougou, Burkina Faso"
UV26,Komoe,"Komoe, Burkina Faso"
UV27,Kossi,"Kossi, Burkina Faso"
UV28,Kouritenga,"Kouritenga, Burkina Faso"
UV29,Mouhoun,"Mouhoun, Burkina Faso"
UV30,Namentenga,"Namentenga, Burkina Faso"
UV31,Naouri,"Naouri, Burkina Faso"
UV32,Oubritenga,"Oubritenga, Burkina Faso"
UV33,Oudalan,"Oudalan, Burkina Faso"
UV34,Passore,"Passore, Burkina Faso"
UV35,Poni,"Poni, Burkina Faso"
UV36,Sanguie,"Sanguie, Burkina Faso"
UV37,Sanmatenga,"Sanmatenga, Burkina Faso"
UV38,Seno,"Seno, Burkina Faso"
UV39,Sissili,"Sissili, Burkina Faso"
UV40,Soum,"Soum, Burkina Faso"
UV41,Sourou,"Sourou, Burkina Faso"
UV42,Tapoa,"Tapoa, Burkina Faso"
UV43,Yatenga,"Yatenga, Burkina Faso"
UV44,Zoundweogo,"Zoundweogo, Burkina Faso"
UV45,Bale,"Bale, Burkina Faso"
UV46,Banwa,"Banwa, Burkina Faso"
UV47,Bazega,"Bazega, Burkina Faso"
UV48,Bougouriba,"Bougouriba, Burkina Faso"
UV49,Boulgou,"Boulgou, Burkina Faso"
UV50,Gourma,"Gourma, Burkina Faso"
UV51,Houet,"Houet, Burkina Faso"
UV52,Ioba,"Ioba, Burkina Faso"
UV53,Kadiogo,"Kadiogo, Burkina Faso"
UV54,Kenedougou,"Kenedougou, Burkina Faso"
UV55,Comoe,"Comoe, Burkina Faso"
UV56,Komondjari,"Komondjari, Burkina Faso"
UV57,Kompienga,"Kompienga, Burkina Faso"
UV58,Kossi,"Kossi, Burkina Faso"
UV59,Koulpelogo,"Koulpelogo, Burkina Faso"
UV60,Kourweogo,"Kourweogo, Burkina Faso"
UV61,Leraba,"Leraba, Burkina Faso"
UV62,Loroum,"Loroum, Burkina Faso"
UV63,Mouhoun,"Mouhoun, Burkina Faso"
UV64,Namentenga,"Namentenga, Burkina Faso"
UV65,Nahouri,"Nahouri, Burkina Faso"
UV66,Nayala,"Nayala, Burkina Faso"
UV67,Noumbiel,"Noumbiel, Burkina Faso"
UV68,Oubritenga,"Oubritenga, Burkina Faso"
UV69,Poni,"Poni, Burkina Faso"
UV70,Sanmatenga,"Sanmatenga, Burkina Faso"
UV71,Seno,"Seno, Burkina Faso"
UV72,Sissili,"Sissili, Burkina Faso"
UV73,Sourou,"Sourou, Burkina Faso"
UV74,Tuy,"Tuy, Burkina Faso"
UV75,Yagha,"Yagha, Burkina Faso"
UV76,Yatenga,"Yatenga, Burkina Faso"
UV77,Ziro,"Ziro, Burkina Faso"
UV78,Zondoma,"Zondoma, Burkina Faso"
UV79,Region de la Boucle du Mouhoun,"Region De La Boucle Du Mouhoun, Burkina Faso"
UV80,Region des Cascades,"Region Des Cascades, Burkina Faso"
UV81,Region du Centre,"Region Du Centre, Burkina Faso"
UV82,Region du Centre-Est,"Region Du Centre-Est, Burkina Faso"
UV83,Region du Centre-Nord,"Region Du Centre-Nord, Burkina Faso"
UV84,Region du Centre-Ouest,"Region Du Centre-Ouest, Burkina Faso"
UV85,Region du Centre-Sud,"Region Du Centre-Sud, Burkina Faso"
UV86,Region de l Est,"Region De L Est, Burkina Faso"
UV87,Region des Hauts-Bassins,"Region Des Hauts-Bassins, Burkina Faso"
UV88,Region du Nord,"Region Du Nord, Burkina Faso"
UV89,Region du Plateau-Central,"Region Du Plateau-Central, Burkina Faso"
UV90,Region du Sahel,"Region Du Sahel, Burkina Faso"
UV91,Region du Sud-Ouest,"Region Du Sud-Ouest, Burkina Faso"
UY00,URUGUAY,Uruguay
UY01,Artigas,"Artigas, Uruguay"
UY02,Canelones,"Canelones, Uruguay"
UY03,Cerro Largo,"Cerro Largo, Uruguay"
UY04,Colonia,"Colonia, Uruguay"
UY05,Durazno,"Durazno, Uruguay"
UY06,Flores,"Flores, Uruguay"
UY07,Florida,"Florida, Uruguay"
UY08,Lavalleja,"Lavalleja, Uruguay"
UY09,Maldonado,"Maldonado, Uruguay"
UY10,Montevideo,"Montevideo, Uruguay"
UY11,Paysandu,"Paysandu, Uruguay"
UY12,Rio Negro,"Rio Negro, Uruguay"
UY13,Rivera,"Rivera, Uruguay"
UY14,Rocha,"Rocha, Uruguay"
UY15,Salto,"Salto, Uruguay"
UY16,San Jose,"San Jose, Uruguay"
UY17,Soriano,"Soriano, Uruguay"
UY18,Tacuarembo,"Tacuarembo, Uruguay"
UY19,Treinta y Tres,"Treinta Y Tres, Uruguay"
UZ00,UZBEKISTAN,Uzbekistan
UZ01,Andijon,"Andijon, Uzbekistan"
UZ02,Bukhoro,"Bukhoro, Uzbekistan"
UZ03,Farghona,"Farghona, Uzbekistan"
UZ04,Jizzakh,"Jizzakh, Uzbekistan"
UZ05,Khorazm,"Khorazm, Uzbekistan"
UZ06,Namangan,"Namangan, Uzbekistan"
UZ07,Nawoiy,"Nawoiy, Uzbekistan"
UZ08,Qashqadaryo,"Qashqadaryo, Uzbekistan"
UZ09,Qoraqalpoghiston,"Qoraqalpoghiston, Uzbekistan"
UZ10,Samarqand,"Samarqand, Uzbekistan"
UZ11,Sirdaryo,"Sirdaryo, Uzbekistan"
UZ12,Surhkondaryo,"Surhkondaryo, Uzbekistan"
UZ13,Toshkent,"Toshkent, Uzbekistan"
UZ14,Toshkent,"Toshkent, Uzbekistan"
UZ15,Jizzakh,"Jizzakh, Uzbekistan"
UZ16,Sirdaryo,"Sirdaryo, Uzbekistan"
VC00,ST. VINCENT AND THE GRENADINES,Saint Vincent And The Grenadines
VC01,Charlotte,"Charlotte, Saint Vincent And The Grenadines"
VC02,Saint Andrew,"Saint Andrew, Saint Vincent And The Grenadines"
VC03,Saint David,"Saint David, Saint Vincent And The Grenadines"
VC04,Saint George,"Saint George, Saint Vincent And The Grenadines"
VC05,Saint Patrick,"Saint Patrick, Saint Vincent And The Grenadines"
VC06,Grenadines,"Grenadines, Saint Vincent And The Grenadines"
VE00,VENEZUELA,Venezuela
VE01,Amazonas,"Amazonas, Venezuela"
VE02,Anzoategui,"Anzoategui, Venezuela"
VE03,Apure,"Apure, Venezuela"
VE04,Aragua,"Aragua, Venezuela"
VE05,Barinas,"Barinas, Venezuela"
VE06,Bolivar,"Bolivar, Venezuela"
VE07,Carabobo,"Carabobo, Venezuela"
VE08,Cojedes,"Cojedes, Venezuela"
VE09,Delta Amacuro,"Delta Amacuro, Venezuela"
VE10,Distrito Federal,"Distrito Federal, Venezuela"
VE11,Falcon,"Falcon, Venezuela"
VE12,Guarico,"Guarico, Venezuela"
VE13,Lara,"Lara, Venezuela"
VE14,Merida,"Merida, Venezuela"
VE15,Miranda,"Miranda, Venezuela"
VE16,Monagas,"Monagas, Venezuela"
VE17,Nueva Esparta,"Nueva Esparta, Venezuela"
